Getting declarations... 4201 found
(caching disabled)
Checking: Subtype.mk.noConfusion... ok
Checking: Subtype.mk.inj... ok
Checking: PSum... ok
Checking: PSum.inl... ok
Checking: PSum.inr... ok
Checking: Nonempty.casesOn... ok
Checking: _private.Init.Prelude.0.Nonempty.elim.match_1_1... ok
Checking: Nonempty.elim... ok
Checking: PSum.nonemptyLeft... ok
Checking: Lean.Grind.Config.instances... ok
Checking: MonadReaderOf.rec... ok
Checking: MonadReaderOf.casesOn... ok
Checking: MonadReaderOf.noConfusionType... ok
Checking: MonadReaderOf.noConfusion... ok
Checking: MonadReaderOf.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.assumption... ok
Checking: Array.mkArray8... ok
Checking: Lean.Syntax.node8... ok
Checking: Seq.rec... ok
Checking: Seq.recOn... ok
Checking: DoResultPRBC.pure.elim... ok
Checking: DoResultPRBC.return.elim... ok
Checking: DoResultPRBC.break.elim... ok
Checking: DoResultPRBC.noConfusionType... ok
Checking: DoResultPRBC.noConfusion... ok
Checking: Lean.strLitKind... ok
Checking: imp_intro... ok
Checking: Pow.noConfusionType... ok
Checking: Lean.ParserDescr.binary.noConfusion... ok
Checking: PSum.rec... ok
Checking: PSum.casesOn... ok
Checking: PSum.noConfusionType... ok
Checking: congr... ok
Checking: DoResultPRBC.pure.noConfusion... ok
Checking: Lean.Parser.Tactic.Grind.setConfig... ok
Checking: Bind.bind... ok
Checking: Monad.toBind... ok
Checking: ReaderT.bind... ok
Checking: Std.LawfulLeftIdentity.left_id... ok
Checking: Lean.Parser.Tactic.simpTraceArgsRest... ok
Checking: Lean.Parser.Tactic.simpTrace... ok
Checking: Bool.dcond.match_1... ok
Checking: MonadReader... ok
Checking: MonadReader.mk... ok
Checking: MonadReader.ctorIdx... ok
Checking: Lean.Parser.Tactic.Grind.setOption... ok
Checking: MonadStateOf.casesOn... ok
Checking: LE.rec... ok
Checking: LE.casesOn... ok
Checking: Setoid.rec... ok
Checking: Setoid.casesOn... ok
Checking: Setoid.noConfusionType... ok
Checking: Setoid.noConfusion... ok
Checking: Lean.Parser.Tactic.tacticAc_nf_... ok
Checking: AndThen.noConfusion... ok
Checking: inline... ok
Checking: inline.eq_1... ok
Checking: Option.min... ok
Checking: Option.instMin... ok
Checking: Option.min_none_none... ok
Checking: HasEquiv.rec... ok
Checking: HasEquiv.casesOn... ok
Checking: HasEquiv.noConfusionType... ok
Checking: Nat.lt_of_le_of_lt... ok
Checking: Or.intro_left... ok
Checking: List.cons.noConfusion... ok
Checking: List.cons.injEq... ok
Checking: HEq.ndrecOn... ok
Checking: HEq.subst... ok
Checking: Sub.casesOn... ok
Checking: Sub.noConfusionType... ok
Checking: Lean.Macro.Exception.rec... ok
Checking: Lean.Macro.Exception.casesOn... ok
Checking: Lean.Macro.Exception.ctorIdx... ok
Checking: Lean.Macro.Exception.ctorElimType... ok
Checking: Lean.Macro.Exception.ctorElim... ok
Checking: Lean.Macro.Exception.error.elim... ok
Checking: Decidable.byCases... ok
Checking: Decidable.em... ok
Checking: Lean.MonadQuotation.getContext... ok
Checking: Lean.MonadQuotation.getCurrMacroScope... ok
Checking: Lean.Name.hasMacroScopes.match_1... ok
Checking: Lean.Name.hasMacroScopes... ok
Checking: _private.Init.Prelude.0.Lean.extractMacroScopesAux.match_1... ok
Checking: _private.Init.Prelude.0.Lean.extractImported.match_1... ok
Checking: _private.Init.Prelude.0.Lean.assembleParts.match_1... ok
Checking: Lean.Name.mkStr... ok
Checking: Lean.Name.mkNum... ok
Checking: panicCore... ok
Checking: panic... ok
Checking: Lean.instInhabitedName... ok
Checking: _private.Init.Prelude.0.Lean.assembleParts... ok
Checking: instInhabitedList... ok
Checking: Lean.instInhabitedMacroScopesView... ok
Checking: _private.Init.Prelude.0.Lean.extractImported... ok
Checking: _private.Init.Prelude.0.Lean.extractMainModule... ok
Checking: _private.Init.Prelude.0.Lean.extractMacroScopesAux... ok
Checking: Lean.extractMacroScopes... ok
Checking: _private.Init.Prelude.0.Lean.Name.beq.match_1... ok
Checking: Lean.Name.beq... ok
Checking: Lean.Name.instBEq... ok
Checking: Lean.MacroScopesView.ctx... ok
Checking: _private.Init.Prelude.0.Lean.MacroScopesView.review.match_1... ok
Checking: Lean.MacroScopesView.scopes... ok
Checking: Lean.MacroScopesView.name... ok
Checking: Lean.Name.appendCore... ok
Checking: Lean.MacroScopesView.imported... ok
Checking: List.foldl.match_1... ok
Checking: List.foldl... ok
Checking: Lean.MacroScopesView.review... ok
Checking: Lean.addMacroScope... ok
Checking: Lean.MonadQuotation.addMacroScope... ok
Checking: Std.RightIdentity.rec... ok
Checking: Insert.casesOn... ok
Checking: Insert.noConfusionType... ok
Checking: Insert.noConfusion... ok
Checking: PProd.rec... ok
Checking: String.Pos.Raw.casesOn... ok
Checking: String.Pos.Raw.noConfusionType... ok
Checking: String.Pos.Raw.noConfusion... ok
Checking: String.Pos.Raw.mk.noConfusion... ok
Checking: Union... ok
Checking: Union.mk... ok
Checking: Union.ctorIdx... ok
Checking: Alternative.casesOn... ok
Checking: Alternative.noConfusionType... ok
Checking: Alternative.noConfusion... ok
Checking: Lean.Parser.Tactic.clearValueStar... ok
Checking: Lean.Parser.Tactic.clearValueHyp... ok
Checking: Lean.Parser.Tactic.clearValueArg... ok
Checking: instLTBitVec... ok
Checking: inferInstanceAs... ok
Checking: instDecidableLtBitVec... ok
Checking: Min.rec... ok
Checking: Min.casesOn... ok
Checking: Min.noConfusionType... ok
Checking: Min.noConfusion... ok
Checking: Sum.ctorIdx... ok
Checking: Sum.ctorElimType... ok
Checking: Sum.ctorElim... ok
Checking: Option.max_none_right... ok
Checking: MonadState.casesOn... ok
Checking: MonadState.noConfusionType... ok
Checking: MonadState.noConfusion... ok
Checking: MonadState.mk.noConfusion... ok
Checking: Append.ctorIdx... ok
Checking: coeNotation... ok
Checking: Lean.MacroScopesView.mk.noConfusion... ok
Checking: Function.comp_def... ok
Checking: Option.instBEq.beq._sparseCasesOn_2... ok
Checking: Option.lt.match_1... ok
Checking: Option.lt... ok
Checking: Option.instDecidableRelLt.match_1... ok
Checking: trivial... ok
Checking: Option.instDecidableRelLt... ok
Checking: Lean.ParserDescr.nodeWithAntiquot.noConfusion... ok
Checking: GT.gt... ok
Checking: Lean.Grind.ConfigInteractive.recOn... ok
Checking: Option.getM.match_1... ok
Checking: Option.any... ok
Checking: Option.any_some... ok
Checking: Task.ctorIdx... ok
Checking: HAnd.hAnd... ok
Checking: Function.false_comp... ok
Checking: instLEBitVec... ok
Checking: instLEUInt32... ok
Checking: UInt32.size... ok
Checking: UInt32.ofNatLT... ok
Checking: Char.utf8Size._proof_1... ok
Checking: instDecidableLeBitVec... ok
Checking: UInt32.decLe... ok
Checking: Char.utf8Size._proof_2... ok
Checking: Char.utf8Size._proof_3... ok
Checking: Char.utf8Size... ok
Checking: ReaderT.instMonad... ok
Checking: MonadReader.read... ok
Checking: readThe... ok
Checking: instMonadReaderOfMonadReaderOf... ok
Checking: ReaderT.read... ok
Checking: instMonadReaderOfReaderTOfMonad... ok
Checking: Lean.Macro.Context.currRecDepth... ok
Checking: MonadExcept... ok
Checking: MonadExcept.mk... ok
Checking: MonadExcept.throw... ok
Checking: MonadExceptOf.throw... ok
Checking: throwThe... ok
Checking: MonadExceptOf.tryCatch... ok
Checking: tryCatchThe... ok
Checking: instMonadExceptOfMonadExceptOf... ok
Checking: MonadLiftT... ok
Checking: MonadLiftT.mk... ok
Checking: MonadLiftT.monadLift... ok
Checking: liftM... ok
Checking: MonadLift.monadLift... ok
Checking: instMonadLiftTOfMonadLift... ok
Checking: ReaderT.instMonadLift... ok
Checking: instMonadLiftT... ok
Checking: ReaderT.instMonadExceptOf... ok
Checking: EStateM.dummySave... ok
Checking: EStateM.dummyRestore... ok
Checking: EStateM.nonBacktrackable... ok
Checking: Lean.maxRecDepthErrorMessage... ok
Checking: MonadWithReader.withReader... ok
Checking: MonadWithReaderOf.withReader... ok
Checking: withTheReader... ok
Checking: instMonadWithReaderOfMonadWithReaderOf... ok
Checking: instMonadWithReaderOfReaderT... ok
Checking: Lean.Macro.Context.methods... ok
Checking: Lean.Macro.Context.quotContext... ok
Checking: Lean.Macro.Context.currMacroScope... ok
Checking: Lean.Macro.Context.ref... ok
Checking: Lean.Macro.withIncRecDepth... ok
Checking: term_|||_... ok
Checking: MonadControl.rec... ok
Checking: MonadControl.casesOn... ok
Checking: Lean.Macro.Methods.noConfusionType... ok
Checking: DoResultPR.ctorIdx... ok
Checking: DoResultPR.ctorElimType... ok
Checking: DoResultPR.ctorElim... ok
Checking: DoResultPR.pure.elim... ok
Checking: Zero.rec... ok
Checking: Zero.casesOn... ok
Checking: Zero.noConfusionType... ok
Checking: Zero.noConfusion... ok
Checking: USize.ofBitVec.noConfusion... ok
Checking: USize.ofBitVec.injEq... ok
Checking: Max.noConfusion... ok
Checking: List.cons.sizeOf_spec... ok
Checking: term_∪_... ok
Checking: Array.appendCore.loop... ok
Checking: Array.appendCore... ok
Checking: Subsingleton.elim... ok
Checking: Std.Asymm... ok
Checking: Std.Asymm.mk... ok
Checking: Std.Asymm.asymm... ok
Checking: MonadWithReaderOf.rec... ok
Checking: MonadWithReaderOf.casesOn... ok
Checking: MonadWithReaderOf.noConfusionType... ok
Checking: MonadWithReaderOf.noConfusion... ok
Checking: UInt16.size... ok
Checking: UInt16.ofNatLT... ok
Checking: CoeHTC.coe... ok
Checking: Div.ctorIdx... ok
Checking: USize.ctorIdx... ok
Checking: term_<&&>_... ok
Checking: Zero.ctorIdx... ok
Checking: Trans... ok
Checking: Trans.mk... ok
Checking: instTransEq_1... ok
Checking: Lean.Macro.Exception.noConfusionType... ok
Checking: Lean.Parser.Tactic.extractLets... ok
Checking: PLift... ok
Checking: PLift.up... ok
Checking: PLift.ctorIdx... ok
Checking: Equivalence.symm... ok
Checking: Setoid.symm... ok
Checking: Pow.noConfusion... ok
Checking: Pow.mk.noConfusion... ok
Checking: MProd... ok
Checking: MProd.mk... ok
Checking: MProd.rec... ok
Checking: MProd.casesOn... ok
Checking: MProd.noConfusionType... ok
Checking: MProd.noConfusion... ok
Checking: MProd.mk.noConfusion... ok
Checking: Substring.Raw.casesOn... ok
Checking: Substring.Raw.bsize.match_1... ok
Checking: String.Pos.Raw.byteIdx... ok
Checking: Substring.Raw.bsize... ok
Checking: USize.size... ok
Checking: _private.Init.Prelude.0.USize.size_pos.match_1_1... ok
Checking: _private.Init.Prelude.0.USize.size_eq.match_1_1... ok
Checking: Subtype.property... ok
Checking: System.Platform.numBits_eq... ok
Checking: USize.size_eq... ok
Checking: USize.size_pos... ok
Checking: Lean.Grind.Config.zetaDelta... ok
Checking: stx_,*,?... ok
Checking: Lean.Parser.Category.rec... ok
Checking: instInhabitedReaderT... ok
Checking: instInhabitedOfMonad... ok
Checking: Pi.instInhabited... ok
Checking: Lean.Macro.instInhabitedMethods.default... ok
Checking: Lean.Macro.instInhabitedMethods... ok
Checking: Lean.Macro.getMethods... ok
Checking: Prod.rec... ok
Checking: Prod.casesOn... ok
Checking: Prod.noConfusionType... ok
Checking: Prod.noConfusion... ok
Checking: Lean.runMeta... ok
Checking: Std.Symm.rec... ok
Checking: Std.Symm.recOn... ok
Checking: Union.rec... ok
Checking: Union.casesOn... ok
Checking: Union.noConfusionType... ok
Checking: Union.noConfusion... ok
Checking: HAppend.rec... ok
Checking: HAppend.casesOn... ok
Checking: HAppend.noConfusionType... ok
Checking: HAppend.noConfusion... ok
Checking: MonadReader.rec... ok
Checking: Equivalence.rec... ok
Checking: UInt32.noConfusionType... ok
Checking: Lean.Grind.genHEqPattern... ok
Checking: Lean.Parser.Tactic.mspecMacro... ok
Checking: id.eq_1... ok
Checking: ShiftRight.shiftRight... ok
Checking: Pure.ctorIdx... ok
Checking: XorOp... ok
Checking: XorOp.mk... ok
Checking: XorOp.rec... ok
Checking: XorOp.casesOn... ok
Checking: XorOp.noConfusionType... ok
Checking: XorOp.noConfusion... ok
Checking: XorOp.mk.noConfusion... ok
Checking: Option.ctorElimType... ok
Checking: Option.ctorElim... ok
Checking: Std.Symm.casesOn... ok
Checking: Lean.Grind.Config.exp... ok
Checking: Lean.interpolatedStrKind... ok
Checking: term_==_... ok
Checking: Lean.Grind.genPattern... ok
Checking: List.ctorIdx... ok
Checking: DoResultPR.recOn... ok
Checking: instNonemptyPProd... ok
Checking: Lean.Parser.Tactic.tacticSuffices_... ok
Checking: Option.orElse... ok
Checking: Option.orElse_none... ok
Checking: _private.Init.Prelude.0.Nat.le_antisymm.match_1_1... ok
Checking: Nat.le_antisymm... ok
Checking: HasSSubset... ok
Checking: HasSSubset.mk... ok
Checking: HasSSubset.rec... ok
Checking: HasSSubset.casesOn... ok
Checking: HasSSubset.noConfusionType... ok
Checking: HasSSubset.noConfusion... ok
Checking: NatPow.casesOn... ok
Checking: NatPow.noConfusionType... ok
Checking: NatPow.noConfusion... ok
Checking: Lean.Parser.Tactic.Grind.cases... ok
Checking: Lean.Grind.Config.noConfusionType... ok
Checking: Squash... ok
Checking: Squash.lift._proof_1... ok
Checking: Squash.lift... ok
Checking: HShiftLeft.ctorIdx... ok
Checking: Inter... ok
Checking: Inter.mk... ok
Checking: Inter.ctorIdx... ok
Checking: Union.recOn... ok
Checking: Inv.casesOn... ok
Checking: Lean.MonadRef.getRef... ok
Checking: Lean.Macro.instMonadRefMacroM... ok
Checking: Lean.Macro.throwError... ok
Checking: ForIn... ok
Checking: ForIn.mk... ok
Checking: ForIn.rec... ok
Checking: ForIn.casesOn... ok
Checking: ForIn.noConfusionType... ok
Checking: ForIn.noConfusion... ok
Checking: ForIn.mk.noConfusion... ok
Checking: Pure.rec... ok
Checking: Pure.recOn... ok
Checking: Std.Total... ok
Checking: Std.Total.mk... ok
Checking: Std.Total.rec... ok
Checking: Std.Total.casesOn... ok
Checking: CoeTail... ok
Checking: CoeTail.mk... ok
Checking: Relation.TransGen... ok
Checking: Relation.TransGen.single... ok
Checking: Relation.TransGen.tail... ok
Checking: Subtype.ctorIdx... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.getKind.match_1... ok
Checking: Lean.identKind... ok
Checking: Lean.Syntax.getKind... ok
Checking: Lean.Syntax.isOfKind... ok
Checking: Lean.Parser.Tactic.mleftMacro... ok
Checking: Lean.Parser.Tactic.funCases... ok
Checking: flip... ok
Checking: imp.swap... ok
Checking: imp_not_comm... ok
Checking: Ne.intro... ok
Checking: Nonempty.recOn... ok
Checking: Lean.Parser.Category.doElem... ok
Checking: Lean.Parser.Tactic.clearValue... ok
Checking: ByteArray.IsValidUTF8.rec... ok
Checking: instSizeOfForallUnit... ok
Checking: Thunk._sizeOf_1... ok
Checking: Thunk._sizeOf_inst... ok
Checking: Thunk.mk.sizeOf_spec... ok
Checking: String.isValidUTF8... ok
Checking: Trans.rec... ok
Checking: Trans.casesOn... ok
Checking: term_<||>_... ok
Checking: Lean.Parser.Tactic.specialize... ok
Checking: Lean.Macro.Context.rec... ok
Checking: Lean.Macro.Context.casesOn... ok
Checking: Lean.Macro.Context.noConfusionType... ok
Checking: Lean.Macro.Context.noConfusion... ok
Checking: Lean.Macro.Context.mk.noConfusion... ok
Checking: instLEFin... ok
Checking: Option.instBEq.beq._sparseCasesOn_1... ok
Checking: Option.instBEq.beq.match_1... ok
Checking: Option.instBEq.beq... ok
Checking: HAnd.noConfusion... ok
Checking: HEq.trans... ok
Checking: Seq.casesOn... ok
Checking: Seq.noConfusionType... ok
Checking: Lean.Parser.Tactic.normCast0... ok
Checking: Lean.choiceKind... ok
Checking: Trans.noConfusionType... ok
Checking: Trans.noConfusion... ok
Checking: Trans.mk.noConfusion... ok
Checking: CoeTail.rec... ok
Checking: CoeTail.casesOn... ok
Checking: ShiftRight.rec... ok
Checking: ShiftRight.casesOn... ok
Checking: ShiftRight.noConfusionType... ok
Checking: Lean.Grind.Config._sizeOf_1... ok
Checking: Lean.Grind.Config._sizeOf_inst... ok
Checking: Lean.Grind.ConfigInteractive._sizeOf_1... ok
Checking: Lean.Grind.ConfigInteractive._sizeOf_inst... ok
Checking: Lean.Grind.ConfigInteractive.mk.sizeOf_spec... ok
Checking: Lean.Grind.Config.splitIte... ok
Checking: ForIn'... ok
Checking: Membership.mem... ok
Checking: ForIn'.mk... ok
Checking: ForIn'.forIn'... ok
Checking: instForInOfForIn'... ok
Checking: Lean.ParserDescr.sepBy1.noConfusion... ok
Checking: Except.casesOn... ok
Checking: Lean.Syntax.Preresolved.rec... ok
Checking: Lean.Syntax.Preresolved.casesOn... ok
Checking: Lean.Syntax.Preresolved.noConfusionType... ok
Checking: Lean.Syntax.Preresolved.noConfusion... ok
Checking: Lean.Grind.NoopConfig.recOn... ok
Checking: Option.elim.match_1... ok
Checking: EStateM.adaptExcept.match_1... ok
Checking: MonadFunctor.casesOn... ok
Checking: UInt8.ofBitVec.noConfusion... ok
Checking: UInt8.ofBitVec.injEq... ok
Checking: Inter.rec... ok
Checking: SMul.recOn... ok
Checking: Bind.recOn... ok
Checking: DoResultBC.ctorIdx... ok
Checking: HOrElse... ok
Checking: HOrElse.mk... ok
Checking: HOrElse.rec... ok
Checking: HOrElse.casesOn... ok
Checking: HOrElse.noConfusionType... ok
Checking: HOrElse.noConfusion... ok
Checking: HOrElse.mk.noConfusion... ok
Checking: DoResultPRBC.pure.sizeOf_spec... ok
Checking: MonadLiftT.rec... ok
Checking: MonadLiftT.casesOn... ok
Checking: MonadLiftT.noConfusionType... ok
Checking: MonadLiftT.noConfusion... ok
Checking: MonadLiftT.mk.noConfusion... ok
Checking: Lean.Macro.State.rec... ok
Checking: Lean.Macro.State.casesOn... ok
Checking: Lean.Macro.State.noConfusionType... ok
Checking: eagerReduce... ok
Checking: _private.Init.Prelude.0.Lean.SourceInfo.getTrailingTailPos?.match_1... ok
Checking: _private.Init.Prelude.0.Lean.SourceInfo.getTrailing?.match_1... ok
Checking: Lean.SourceInfo.getTrailing?... ok
Checking: Substring.Raw.stopPos... ok
Checking: Lean.SourceInfo.getTailPos?... ok
Checking: Lean.SourceInfo.getTrailingTailPos?... ok
Checking: Lean.Parser.Tactic.mrevertMacro... ok
Checking: Task.Priority.default... ok
Checking: Task.get... ok
Checking: Task.bind... ok
Checking: CoeT... ok
Checking: CoeT.mk... ok
Checking: instInhabitedPNonScalar... ok
Checking: Lean.Parser.Tactic.simp... ok
Checking: DoResultPRBC.pure.injEq... ok
Checking: _private.Init.Prelude.0.Lean.eraseMacroScopesAux.match_1... ok
Checking: _private.Init.Prelude.0.Lean.eraseMacroScopesAux... ok
Checking: Lean.Name.eraseMacroScopes... ok
Checking: Lean.mkNode... ok
Checking: MonadControlT.rec... ok
Checking: MonadControlT.casesOn... ok
Checking: MonadControlT.noConfusionType... ok
Checking: MonadControlT.noConfusion... ok
Checking: Lean.MonadQuotation.ctorIdx... ok
Checking: CoeFun.ctorIdx... ok
Checking: Std.IdempotentOp... ok
Checking: Std.IdempotentOp.mk... ok
Checking: Std.IdempotentOp.rec... ok
Checking: USize.toBitVec... ok
Checking: HasEquiv.noConfusion... ok
Checking: Lean.MacroScopesView.ctorIdx... ok
Checking: ForIn.forIn... ok
Checking: Quot.recOnSubsingleton._proof_1... ok
Checking: Quot.recOnSubsingleton... ok
Checking: instCoeHTC... ok
Checking: Lean.Syntax.brecOn.go... ok
Checking: Lean.Syntax.brecOn... ok
Checking: Membership.noConfusion... ok
Checking: Membership.mk.noConfusion... ok
Checking: imp_congr_left... ok
Checking: imp_congr_ctx... ok
Checking: imp_congr... ok
Checking: HOr.hOr... ok
Checking: Substring.Raw.startPos... ok
Checking: Lean.Syntax._sizeOf_1... ok
Checking: Lean.Syntax._sizeOf_inst... ok
Checking: Lean.Syntax.ident.sizeOf_spec... ok
Checking: Lean.MonadRef.noConfusionType... ok
Checking: Lean.MonadRef.noConfusion... ok
Checking: Lean.MonadRef.mk.noConfusion... ok
Checking: Sum.inr.noConfusion... ok
Checking: Sum.inr.inj... ok
Checking: MonadLift.mk.noConfusion... ok
Checking: Std.Commutative.rec... ok
Checking: PSum.noConfusion... ok
Checking: PSum.inr.noConfusion... ok
Checking: Lean.Name.noConfusion... ok
Checking: Lean.Name.num.noConfusion... ok
Checking: Lean.Name.num.inj... ok
Checking: Lean.Parser.Tactic.DecideConfig.rec... ok
Checking: Lean.Parser.Tactic.DecideConfig.casesOn... ok
Checking: Lean.Parser.Tactic.DecideConfig.noConfusionType... ok
Checking: Lean.Parser.Tactic.DecideConfig.noConfusion... ok
Checking: MonadEval.monadEval... ok
Checking: Lean.Parser.Tactic.suggestions... ok
Checking: Lean.ParserDescr.sepBy.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.Grind.allGoals... ok
Checking: CoeDep.coe... ok
Checking: instCoeTOfCoeDep... ok
Checking: Option.bindM... ok
Checking: Except.noConfusionType... ok
Checking: Except.noConfusion... ok
Checking: Except.error.noConfusion... ok
Checking: HAndThen.recOn... ok
Checking: Array.noConfusionType... ok
Checking: Array.noConfusion... ok
Checking: Array.mk.noConfusion... ok
Checking: Array.mk.injEq... ok
Checking: MonadEval.ctorIdx... ok
Checking: Substring.Raw.noConfusionType... ok
Checking: Substring.Raw.noConfusion... ok
Checking: Substring.Raw.mk.noConfusion... ok
Checking: Substring.Raw.mk.inj... ok
Checking: ShiftLeft.shiftLeft... ok
Checking: Function.comp_const... ok
Checking: Lean.Grind.GrobnerConfig.toNoopConfig... ok
Checking: Lean.MacroScopesView._sizeOf_1... ok
Checking: Lean.MacroScopesView._sizeOf_inst... ok
Checking: Lean.MacroScopesView.mk.sizeOf_spec... ok
Checking: Thunk.map... ok
Checking: MonadWithReader.casesOn... ok
Checking: MonadWithReader.noConfusionType... ok
Checking: CoeSort... ok
Checking: CoeSort.mk... ok
Checking: CoeSort.rec... ok
Checking: CoeSort.casesOn... ok
Checking: MonadControl.noConfusionType... ok
Checking: MonadControl.noConfusion... ok
Checking: Nat.succ.inj... ok
Checking: CoeTC.rec... ok
Checking: CoeTC.casesOn... ok
Checking: CoeTC.noConfusionType... ok
Checking: CoeTC.noConfusion... ok
Checking: instInhabitedNonScalar.default... ok
Checking: instInhabitedNonScalar... ok
Checking: MonadStateOf.noConfusionType... ok
Checking: MonadStateOf.noConfusion... ok
Checking: MonadStateOf.mk.noConfusion... ok
Checking: Std.LawfulRightIdentity.toRightIdentity... ok
Checking: SeqLeft.rec... ok
Checking: SeqLeft.casesOn... ok
Checking: SeqLeft.noConfusionType... ok
Checking: SeqLeft.noConfusion... ok
Checking: Alternative.failure... ok
Checking: List.ctorElimType... ok
Checking: List.ctorElim... ok
Checking: List.nil.elim... ok
Checking: instDecidableEqProd.match_3... ok
Checking: instBEqProd... ok
Checking: term_||_... ok
Checking: Lean.Parser.Tactic.rewrites?... ok
Checking: Array.mkArray4... ok
Checking: List.cons.inj... ok
Checking: Lean.Parser.Tactic.change... ok
Checking: Option.isEqSome.match_1... ok
Checking: Option.isEqSome... ok
Checking: List.toArray... ok
Checking: Array.mkArray2... ok
Checking: of_iff_true... ok
Checking: Append.rec... ok
Checking: Option.filter... ok
Checking: Lean.builtin_command_code_action... ok
Checking: Lean.nullKind... ok
Checking: DoResultPRBC.continue.noConfusion... ok
Checking: DoResultPRBC.continue.injEq... ok
Checking: Eq.subst... ok
Checking: Iff.subst... ok
Checking: NonScalar.noConfusionType... ok
Checking: NonScalar.noConfusion... ok
Checking: NonScalar.mk.noConfusion... ok
Checking: NonScalar.mk.injEq... ok
Checking: LT.casesOn... ok
Checking: LT.noConfusionType... ok
Checking: HPow.casesOn... ok
Checking: toBoolUsing... ok
Checking: _private.Init.Prelude.0.decide_eq_true.match_1_1... ok
Checking: decide_eq_true... ok
Checking: toBoolUsing_eq_true... ok
Checking: letFun... ok
Checking: mt... ok
Checking: Iff.refl... ok
Checking: Iff.rfl... ok
Checking: Iff.of_eq... ok
Checking: neq_of_not_iff... ok
Checking: String.ctorIdx... ok
Checking: Array.mkArray5... ok
Checking: Ne.irrefl... ok
Checking: MonadWithReader.noConfusion... ok
Checking: MonadWithReader.mk.noConfusion... ok
Checking: term∅... ok
Checking: ForInStep.yield.sizeOf_spec... ok
Checking: instDecidableEqChar.match_1... ok
Checking: UInt32.decEq._proof_1... ok
Checking: UInt32.noConfusion... ok
Checking: UInt32.decEq._proof_2... ok
Checking: UInt32.decEq... ok
Checking: instDecidableEqUInt32... ok
Checking: _private.Init.Prelude.0.Char.val_eq_of_eq.match_1_1... ok
Checking: Char.val_eq_of_eq... ok
Checking: Char.ne_of_val_ne... ok
Checking: instDecidableEqChar... ok
Checking: instLawfulBEqChar... ok
Checking: Lean.TSyntaxArray... ok
Checking: id_eq... ok
Checking: Sum.recOn... ok
Checking: PSum.inhabitedLeft... ok
Checking: HAppend.mk.noConfusion... ok
Checking: _private.Init.Core.0.Decidable.not_and_iff_or_not.match_1_1... ok
Checking: _private.Init.Core.0.Decidable.not_and_iff_or_not.match_1_5... ok
Checking: _private.Init.Core.0.Decidable.not_and_iff_or_not.match_1_3... ok
Checking: Decidable.not_and_iff_or_not... ok
Checking: CoeHead... ok
Checking: CoeHead.mk... ok
Checking: Lean.Parser.Category.structInstFieldDecl... ok
Checking: Lean.fieldIdxKind... ok
Checking: MonadFunctor.monadMap... ok
Checking: precArg... ok
Checking: Lean.Parser.Tactic.substVars... ok
Checking: stx_,+,?... ok
Checking: EStateM.instInhabited... ok
Checking: Lean.Syntax.brecOn_2.go... ok
Checking: Lean.Syntax.brecOn_2... ok
Checking: Lean.Parser.Tactic.tacticNomatch_,,... ok
Checking: Eq.mpr... ok
Checking: Lean.SourceInfo.synthetic.sizeOf_spec... ok
Checking: One... ok
Checking: One.mk... ok
Checking: One.rec... ok
Checking: One.recOn... ok
Checking: Lean.Macro.State.ctorIdx... ok
Checking: term_$__... ok
Checking: Lean.Parser.Tactic.applyRfl... ok
Checking: OrOp.or... ok
Checking: instHOrOfOrOp... ok
Checking: CoeSort.noConfusionType... ok
Checking: CoeT.rec... ok
Checking: CoeT.casesOn... ok
Checking: CoeT.noConfusionType... ok
Checking: Lean.instInhabitedSourceInfo... ok
Checking: Lean.Parser.Tactic.renameI... ok
Checking: Lean.Macro.Exception.recOn... ok
Checking: DoResultPR.return.inj... ok
Checking: Lean.Parser.Tactic.Grind.showLocalThms... ok
Checking: Option.max_some_none... ok
Checking: Subtype.instBEq... ok
Checking: Subtype.instReflBEq... ok
Checking: Lean.Name.str.noConfusion... ok
Checking: MProd._sizeOf_1... ok
Checking: MProd._sizeOf_inst... ok
Checking: MProd.mk.sizeOf_spec... ok
Checking: HXor... ok
Checking: HXor.mk... ok
Checking: HXor.ctorIdx... ok
Checking: BitVec.ctorIdx... ok
Checking: ToBool... ok
Checking: ToBool.mk... ok
Checking: ToBool.rec... ok
Checking: ToBool.casesOn... ok
Checking: Lean.TSyntax.ctorIdx... ok
Checking: stx_+... ok
Checking: CoeHead.coe... ok
Checking: heq_of_eq... ok
Checking: heq_of_eq_of_heq... ok
Checking: LawfulBEq.rec... ok
Checking: LawfulBEq.casesOn... ok
Checking: DoResultPRBC.pure.inj... ok
Checking: OrElse.orElse... ok
Checking: instHOrElseOfOrElse... ok
Checking: Lean.Parser.Tactic.Grind.finishTrace... ok
Checking: Quotient.recOnSubsingleton... ok
Checking: ForIn'.rec... ok
Checking: ForIn'.recOn... ok
Checking: Append.recOn... ok
Checking: HMod.ctorIdx... ok
Checking: term~~~_... ok
Checking: Lean.Parser.Tactic.Grind.sorry... ok
Checking: Div.casesOn... ok
Checking: Div.noConfusionType... ok
Checking: Div.noConfusion... ok
Checking: Div.mk.noConfusion... ok
Checking: stx_,*... ok
Checking: Lean.Parser.Tactic.tacticSimpa!_... ok
