Getting declarations... 10953 found
(caching disabled)
Checking: UInt16.size... ok
Checking: HPow.casesOn... ok
Checking: HPow.noConfusionType... ok
Checking: HPow.noConfusion... ok
Checking: Nat.Linear.ExprCnstr.toPoly... ok
Checking: Nat.Linear.ExprCnstr.toPoly.eq_1... ok
Checking: Lean.Parser.Tactic.elimTarget... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter(_)... ok
Checking: LT.noConfusion... ok
Checking: LT.mk.noConfusion... ok
Checking: Lean.Name.mkStr7... ok
Checking: Bool.eq_false_iff... ok
Checking: BEq.neq_of_neq_of_beq... ok
Checking: _auto._@.Init.Data.Array.Basic.350506914._hygCtx._hyg.7... ok
Checking: Array.swapAt... ok
Checking: Bool.cond_false_left... ok
Checking: Lean.Parser.Tactic.tacticNorm_cast__... ok
Checking: CoeTail.noConfusionType... ok
Checking: CoeTail.noConfusion... ok
Checking: List.head?_singleton... ok
Checking: Bool.toNat_le... ok
Checking: Bool.eq_not_self_and... ok
Checking: Option.ctorElimType... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.some_get!.match_1_1... ok
Checking: Option.some_get!... ok
Checking: Classical.strongIndefiniteDescription._proof_1... ok
Checking: Classical.strongIndefiniteDescription._proof_2... ok
Checking: Classical.strongIndefiniteDescription... ok
Checking: Classical.epsilon... ok
Checking: _private.Init.PropLemmas.0.Exists.nonempty.match_1_1... ok
Checking: Exists.nonempty... ok
Checking: Classical.epsilon_spec_aux... ok
Checking: Classical.epsilon_spec... ok
Checking: Classical.epsilon_singleton... ok
Checking: Bool.toNat_true... ok
Checking: List.getElem?_concat_length... ok
Checking: Except._sizeOf_1... ok
Checking: Except._sizeOf_inst... ok
Checking: Except.ok.sizeOf_spec... ok
Checking: _private.Init.Data.List.Lemmas.0.List.map_eq_replicate_iff._simp_1_1... ok
Checking: forall_exists_index._simp_1... ok
Checking: forall_apply_eq_imp_iff₂... ok
Checking: forall_apply_eq_imp_iff₂._simp_1... ok
Checking: List.map_eq_replicate_iff... ok
Checking: List.map_const... ok
Checking: _private.Init.Data.List.Lemmas.0.List.head_mem_head?.match_1_1... ok
Checking: List.head_mem_head?... ok
Checking: Bind.kleisliRight... ok
Checking: Prod._sizeOf_1... ok
Checking: Prod._sizeOf_inst... ok
Checking: Prod.mk.sizeOf_spec... ok
Checking: List.isEqv.eq_1... ok
Checking: Lean.Parser.Tactic.Conv.paren... ok
Checking: Nat.add_mul... ok
Checking: Classical.decidableInhabited... ok
Checking: Lean.Macro.Methods.resolveGlobalName... ok
Checking: coeSortNotation... ok
Checking: ULift.rec... ok
Checking: ULift.casesOn... ok
Checking: ULift.noConfusionType... ok
Checking: Option.join_eq_get... ok
Checking: Bool.not_xor... TIMEOUT
Checking: Lean.Macro.instInhabitedMethods.default... ok
Checking: Lean.Macro.instInhabitedMethods... ok
Checking: Lean.Macro.getMethods... ok
Checking: Lean.Macro.resolveGlobalName... ok
Checking: PSum.inl.noConfusion... ok
Checking: PSum.inl.injEq... ok
Checking: Lean.scientificLitKind... ok
Checking: term_++_... ok
Checking: Lean.Grind.GrobnerConfig.casesOn... ok
Checking: Lean.Grind.GrobnerConfig.noConfusionType... ok
Checking: Lean.Grind.GrobnerConfig.noConfusion... ok
Checking: Lean.Grind.GrobnerConfig.mk.noConfusion... ok
Checking: Lean.Grind.GrobnerConfig.mk.injEq... ok
Checking: CoeTC.rec... ok
Checking: CoeTC.casesOn... ok
Checking: CoeTC.noConfusionType... ok
Checking: CoeTC.noConfusion... ok
Checking: CoeTC.mk.noConfusion... ok
Checking: Nat.Linear.Poly.isNum?.match_1... ok
Checking: Array.modifyM... ok
Checking: Array.modify... ok
Checking: Lean.RArray.noConfusionType... ok
Checking: Lean.RArray.noConfusion... ok
Checking: Lean.RArray.branch.noConfusion... ok
Checking: Lean.RArray.branch.inj... ok
Checking: Nat.pred_lt_of_lt... ok
Checking: Nat.Linear.Poly.norm.go.eq_1... ok
Checking: Classical.not_not... ok
Checking: Classical.decidable_of_decidable_not._proof_1... ok
Checking: Classical.decidable_of_decidable_not... ok
Checking: Classical.dite_not... ok
Checking: List.range'_succ... FAIL
Checking: Bool.eq_true_or_eq_false_self... ok
Checking: Lean.Parser.Tactic.grindLemmaMin... ok
Checking: Lean.Parser.Tactic.Grind.thm... ok
Checking: Lean.Parser.Tactic.Grind.use... ok
Checking: ExceptCpsT.instMonadLiftOfMonad... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getElem!_of_getElem?.match_1_1... ok
Checking: getElem!_pos... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getElem!_eq_getElem?_getD.match_1_2... ok
Checking: List.getElem!_eq_getElem?_getD... ok
Checking: List.getElem!_of_getElem?... ok
Checking: _private.Init.Meta.Defs.0.Lean.version.getMajor... ok
Checking: Lean.version.major... ok
Checking: Except.isOk... ok
Checking: Lean.Meta.Simp.Config.suggestions... ok
Checking: StateRefT'.instMonad... ok
Checking: ReaderT.ext... ok
Checking: LawfulFunctor.map_const... ok
Checking: ReaderT.instLawfulFunctor... ok
Checking: LawfulApplicative.seqRight_eq... ok
Checking: LawfulApplicative.pure_seq... ok
Checking: LawfulApplicative.seq_pure... ok
Checking: LawfulApplicative.seq_assoc... ok
Checking: ReaderT.instLawfulApplicative... ok
Checking: ReaderT.instLawfulMonad... ok
Checking: instLawfulMonadStateRefT'... ok
Checking: Lean.Syntax.setKind... ok
Checking: NatCast.rec... ok
Checking: NatCast.casesOn... ok
Checking: NatCast.noConfusionType... ok
Checking: NatCast.noConfusion... ok
Checking: Hashable.rec... ok
Checking: Hashable.casesOn... ok
Checking: _private.Init.Meta.Defs.0.Lean.Syntax.isInterpolatedStrLit?.match_1... ok
Checking: _private.Init.Meta.Defs.0.Lean.Syntax.decodeInterpStrLit.loop... ok
Checking: _private.Init.Meta.Defs.0.Lean.Syntax.decodeInterpStrLit... ok
Checking: Lean.Syntax.isInterpolatedStrLit?... ok
Checking: Lean.Parser.Tactic.Grind.grindTry_... ok
Checking: Acc.below.rec... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.merge_eq_or_eq.match_1_1... ok
Checking: Option.merge_eq_or_eq... ok
Checking: Lean.Meta.Simp.NormCastConfig.recOn... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.lt.match_1.eq_3... ok
Checking: Option.lt.eq_3... ok
Checking: MonadReaderOf.rec... ok
Checking: MonadReaderOf.casesOn... ok
Checking: Fin.ne_of_val_ne... ok
Checking: _private.Init.System.ST.0.ST.Prim.mkRef._proof_1... ok
Checking: ST.Prim.mkRef... ok
Checking: ST.mkRef... ok
Checking: ST.Ref.get... ok
Checking: StateRefT'.run... ok
Checking: Nat.le_add_right_of_le... ok
Checking: Append.rec... ok
Checking: Append.casesOn... ok
Checking: Append.noConfusionType... ok
Checking: List.id_run_foldrM... FAIL
Checking: ExceptT.mk.eq_1... ok
Checking: Sum.inl.sizeOf_spec... ok
Checking: ite_self... ok
Checking: _private.Init.PropLemmas.0.not_forall_of_exists_not.match_1_1... ok
Checking: not_forall_of_exists_not... ok
Checking: Decidable.not_forall... ok
Checking: Classical.not_forall... ok
Checking: Classical.not_forall._simp_1... ok
Checking: Classical.not_not._simp_1... ok
Checking: exists_or_eq_left... ok
Checking: exists_or_eq_left._simp_1... ok
Checking: List.eq_nil_iff_forall_not_mem... ok
Checking: _private.Init.Data.List.Lemmas.0.List.filter_eq_nil_iff._simp_1_1... ok
Checking: _private.Init.Data.List.Lemmas.0.List.filter_eq_nil_iff._simp_1_2... ok
Checking: List.filter_eq_nil_iff... ok
Checking: List.filter_eq_nil_iff._simp_1... ok
Checking: List.filter_replicate... ok
Checking: Option.mem_some_self... ok
Checking: WellFoundedRelation.casesOn... ok
Checking: WellFoundedRelation.noConfusionType... ok
Checking: WellFoundedRelation.noConfusion... ok
Checking: HasSSubset.SSubset... ok
Checking: SSuperset... ok
Checking: Lean.guardMsgsFilterAction... ok
Checking: Lean.guardMsgsFilterSeverity... ok
Checking: Lean.guardMsgsFilter... ok
Checking: Lean.guardMsgsWhitespaceArg... ok
Checking: Lean.guardMsgsWhitespace... ok
Checking: Lean.guardMsgsOrderingArg... ok
Checking: Lean.guardMsgsOrdering... ok
Checking: Lean.guardMsgsPositions... ok
Checking: Lean.guardMsgsSpecElt... ok
Checking: Lean.guardMsgsSpec... ok
Checking: CoeHead.ctorIdx... ok
Checking: And.recOn... ok
Checking: List.drop.eq_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.findIdxM?.match_1... ok
Checking: Array.findIdxM?... ok
Checking: List.head_filterMap_of_eq_some... ok
Checking: Lean.binderPred⊃_... ok
Checking: HShiftRight.rec... ok
Checking: HShiftRight.casesOn... ok
Checking: HSub.rec... ok
Checking: HSub.recOn... ok
Checking: and_self_iff... ok
Checking: Array.filterMapM.match_1... ok
Checking: Array.filterMapM... ok
Checking: Array.filterMap... ok
Checking: dbgTrace... ok
Checking: dbgTraceVal... ok
Checking: Except.bind... ok
Checking: Except.bind.eq_2... ok
Checking: PSum._sizeOf_1... ok
Checking: PSum._sizeOf_inst... ok
Checking: PSum.inl.sizeOf_spec... ok
Checking: Nat.Linear.PolyCnstr.noConfusionType... ok
Checking: CoeHead.casesOn... ok
Checking: CoeHead.noConfusionType... ok
Checking: CoeHead.noConfusion... ok
Checking: CoeHead.mk.noConfusion... ok
Checking: USize.rec... ok
Checking: USize.casesOn... ok
Checking: USize.noConfusionType... ok
Checking: USize.noConfusion... ok
Checking: USize.ofBitVec.noConfusion... ok
Checking: Lean.Syntax.Level... ok
Checking: List.elem.eq_def... ok
Checking: ExceptT.bind_pure_comp... FAIL
Checking: Except.map... ok
Checking: _private.Init.Control.Lawful.Instances.0.ExceptT.run_map._simp_1_2... ok
Checking: ExceptT.run_map... ok
Checking: _private.Init.Control.Lawful.Instances.0.ExceptT.seqLeft_eq.match_1_2... ok
Checking: _private.Init.Control.Lawful.Instances.0.ExceptT.seqLeft_eq._simp_1_4... ok
Checking: ExceptT.seqLeft_eq... ok
Checking: Lean.Module.ctorIdx... ok
Checking: Lean.Parser.Tactic.tacticSimp?!_... ok
Checking: Option.toArray... ok
Checking: Option.decidableForallMem.match_1... ok
Checking: Std.Format.FlattenBehavior._sizeOf_1... ok
Checking: Std.Format.FlattenBehavior._sizeOf_inst... ok
Checking: Std.Format._sizeOf_1... ok
Checking: Std.Format._sizeOf_inst... ok
Checking: Std.Format.line.sizeOf_spec... ok
Checking: Lean.term∃__,_... ok
Checking: List.lookup... ok
Checking: List.lookup_cons... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.not_add_one_le_zero.match_1_1... ok
Checking: Nat.not_add_one_le_zero... ok
Checking: Lean.Parser.Tactic.Grind.showFalse... ok
Checking: Repr.ctorIdx... ok
Checking: STWorld.rec... ok
Checking: STWorld.casesOn... ok
Checking: List.exists_of_mem_flatMap... ok
Checking: Nat.Linear.Poly.isNonZero.eq_1... ok
Checking: HSub.casesOn... ok
Checking: HSub.noConfusionType... ok
Checking: ST.Ref.modify... ok
Checking: List.insert_replicate_self... ok
Checking: Lean.SourceInfo.getTailPos?... ok
Checking: Lean.Parser.Category.prio... ok
Checking: List.all_bne... ok
Checking: StateT.lift... ok
Checking: StateT.instMonadExceptOf... ok
Checking: _private.Init.Data.Repr.0.Decidable.repr.match_1... ok
Checking: Decidable.repr... ok
Checking: instReprDecidable... ok
Checking: List.reverse_eq_append_iff... ok
Checking: Lean.Parser.Tactic.Grind.failIfSuccess... ok
Checking: mkPanicMessage... ok
Checking: Option.map_eq_some_iff... ok
Checking: Lean.Parser.Tactic.mexactMacro... ok
Checking: List.getElem?_insert_zero... ok
Checking: CoeHTC.rec... ok
Checking: CoeHTC.casesOn... ok
Checking: CoeHTC.noConfusionType... ok
Checking: List.foldr.eq_1... ok
Checking: binderNameHint... ok
Checking: forIn_eq_forIn'... FAIL
Checking: Sep.rec... ok
Checking: Sep.recOn... ok
Checking: CoeT.rec... ok
Checking: CoeT.casesOn... ok
Checking: CoeT.noConfusionType... ok
Checking: CoeT.noConfusion... ok
Checking: Lean.Attr.coe... ok
Checking: decide_eq_false_iff_not... ok
Checking: Relation.TransGen.recOn... ok
Checking: heq_of_heq_of_eq... ok
Checking: Lean.Grind.Config.useSorry... ok
Checking: Sep.casesOn... ok
Checking: Sep.noConfusionType... ok
Checking: Sep.noConfusion... ok
Checking: Sep.mk.noConfusion... ok
Checking: liftM_seq... ok
Checking: Lean.Grind.CutsatConfig.noConfusionType... ok
Checking: Lean.Grind.CutsatConfig.noConfusion... ok
Checking: term_⊕_... ok
Checking: Nat.sub_one_add_one... ok
Checking: StateCpsT.runK_bind_modify... ok
Checking: and_congr_right_eq... ok
Checking: Array.countP... ok
Checking: Array.count... ok
Checking: Sub.rec... ok
Checking: Sub.casesOn... ok
Checking: Sub.noConfusionType... ok
Checking: Sub.noConfusion... ok
Checking: Dvd.rec... ok
Checking: Dvd.recOn... ok
Checking: Array.mkArray4... ok
Checking: Lean.Syntax.node4... ok
Checking: unexpandGetElem... ok
Checking: notM... ok
Checking: Task.rec... ok
Checking: Task.casesOn... ok
Checking: Task.noConfusionType... ok
Checking: Task.noConfusion... ok
Checking: Lean.Parser.Tactic.tacticNext_=>_... ok
Checking: or_congr... ok
Checking: or_congr_left... ok
Checking: Option.guard_eq_ite... ok
Checking: List.contains_iff... ok
Checking: instInhabitedRaw... ok
Checking: String.Internal.next... ok
Checking: Char.le... ok
Checking: Char.instLE... ok
Checking: Char.instDecidableLe... ok
Checking: _private.Init.Meta.Defs.0.Lean.Syntax.decodeHexDigit... ok
Checking: _private.Init.Meta.Defs.0.Lean.Syntax.decodeQuotedChar.match_1... ok
Checking: Lean.Syntax.decodeQuotedChar... ok
Checking: MonadExcept.noConfusionType... ok
Checking: MonadExcept.noConfusion... ok
Checking: MonadExcept.mk.noConfusion... ok
Checking: Lean.NameGenerator.noConfusionType... ok
Checking: iff_of_eq... ok
Checking: Lean.Grind.ConfigInteractive.casesOn... ok
Checking: Lean.Grind.ConfigInteractive.noConfusionType... ok
Checking: Lean.Grind.ConfigInteractive.noConfusion... ok
Checking: Lean.Grind.ConfigInteractive.mk.noConfusion... ok
Checking: Lean.Grind.ConfigInteractive.mk.inj... ok
Checking: Lean.charLitKind... ok
Checking: Subsingleton.helim... ok
Checking: Lean.Macro.State.recOn... ok
Checking: Nat.mul_sub_left_distrib... ok
Checking: Lean.Grind.Config.splitMatch... ok
Checking: Mul.ctorIdx... ok
Checking: List.sum_append_nat... ok
Checking: Std.Format.MonadPrettyFormat.rec... ok
Checking: Std.Format.MonadPrettyFormat.casesOn... ok
Checking: Std.Format.MonadPrettyFormat.noConfusionType... ok
Checking: Std.Format.MonadPrettyFormat.noConfusion... ok
Checking: liftM_pure... ok
Checking: LawfulMonadLift.monadLift_bind... ok
Checking: instLawfulMonadLiftTOfLawfulMonadLift... ok
Checking: Bool.not_beq_to_not_eq... ok
Checking: Lean.Meta.Simp.ConfigCtx.recOn... ok
Checking: _private.Init.Data.Array.Basic.0.Array.isEqvAux.match_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.isEqvAux._proof_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.isEqvAux._proof_2... ok
Checking: Array.isEqvAux... ok
Checking: _private.Init.Data.Array.Basic.0.Array.isEqv._proof_1... ok
Checking: Array.isEqv... ok
Checking: List.ne_of_not_mem_cons... ok
Checking: List.ne_and_not_mem_of_not_mem_cons... ok
Checking: Std.Format.defWidth... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State.mk... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.WorkGroup... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.WorkItem... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.WorkItem.mk... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.WorkGroup.mk... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.be... ok
Checking: Std.Format.prettyM... ok
Checking: StateT.set... ok
Checking: StateT.modifyGet... ok
Checking: instMonadStateOfStateTOfMonad... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State.rec... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State.casesOn... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.instMonadPrettyFormatStateMState.match_1... ok
Checking: String.Internal.pushn... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State.column... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.instMonadPrettyFormatStateMState... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.State.out... ok
Checking: Std.Format.pretty... ok
Checking: Int.instInhabited... ok
Checking: Int.default_eq_zero... ok
Checking: Nat.zero_mod... ok
Checking: List.flatten_reverse... ok
Checking: forall_eq'... ok
Checking: forall_eq'._simp_1... ok
Checking: Option.bind_congr... ok
Checking: StateT.run_pure... FAIL
Checking: Task.recOn... ok
Checking: Option.get!_some... ok
Checking: CoeHTCT.noConfusionType... ok
Checking: CoeHTCT.noConfusion... ok
Checking: unexpandUnit... ok
Checking: ForIn'.casesOn... ok
Checking: ForIn'.noConfusionType... ok
Checking: ForIn'.noConfusion... ok
Checking: ForIn'.mk.noConfusion... ok
Checking: Nat.Linear.Expr.toPoly.go.eq_2... ok
Checking: Std.Format.group.noConfusion... ok
Checking: Std.Format.group.inj... ok
Checking: ite_id... ok
Checking: Std.Format.tag.noConfusion... ok
Checking: Std.Format.tag.injEq... ok
Checking: Div.casesOn... ok
Checking: Div.noConfusionType... ok
Checking: Div.noConfusion... ok
Checking: MonadLift.rec... ok
Checking: _private.Init.Data.Array.Basic.0.Array.ext.extAux... ok
Checking: Array.ext... ok
Checking: Array.extLit... ok
Checking: Nat.Linear.Poly.insert.eq_2... ok
Checking: le_of_eq_of_le... ok
Checking: Task.Priority.dedicated... ok
Checking: XorOp.xor... ok
Checking: instHXorOfXorOp... ok
Checking: UInt8.toFin... ok
Checking: NonScalar.casesOn... ok
Checking: NonScalar.noConfusionType... ok
Checking: NonScalar.noConfusion... ok
Checking: NonScalar.mk.noConfusion... ok
Checking: NonScalar.mk.inj... ok
Checking: PProd.ctorIdx... ok
Checking: term‹_›... ok
Checking: Lean.term_Matches_|... ok
Checking: Lean.Parser.Tactic.replace... ok
Checking: Bool.xor_comm... TIMEOUT
Checking: Lean.unbracketedExplicitBinders... ok
Checking: Lean.explicitBinders... ok
Checking: termExists_,_... ok
Checking: Classical.imp_and_neg_imp_iff... ok
Checking: Lean.Syntax.Preresolved.noConfusionType... ok
Checking: Option.getD_join... ok
Checking: Bool.apply_cond... ok
Checking: OfNat.rec... ok
Checking: OfNat.casesOn... ok
Checking: OfNat.noConfusionType... ok
Checking: OfNat.noConfusion... ok
Checking: ST.Prim.Ref.ptrEq... ok
Checking: Array.findIdx?.loop._proof_1... ok
Checking: Array.findIdx?.loop._proof_2... ok
Checking: Array.findIdx?.loop... ok
Checking: Array.findIdx?... ok
Checking: Array.findIdx?.eq_1... ok
Checking: Bool.instDecidableExistsOfDecidablePred.match_1... ok
Checking: Lean.Parser.Tactic.exact?... ok
Checking: Lean.Syntax.node5... ok
Checking: Nat.mul_add... ok
Checking: List.replace_append... ok
Checking: List.replace_append_right... ok
Checking: Lean.Parser.Attr.normCastLabel... ok
Checking: Lean.Parser.Attr.norm_cast... ok
Checking: Array.getInternal.congr_simp... ok
Checking: DoResultSBC.break.noConfusion... ok
Checking: DoResultSBC.break.injEq... ok
Checking: Nat.Linear.Expr.toPoly.eq_1... ok
Checking: Lean.Meta.EtaStructMode._sizeOf_1... ok
Checking: Lean.Meta.EtaStructMode._sizeOf_inst... ok
Checking: Lean.Meta.DSimp.Config._sizeOf_1... ok
Checking: Lean.Meta.DSimp.Config._sizeOf_inst... ok
Checking: Lean.Meta.DSimp.Config.mk.sizeOf_spec... ok
Checking: Lean.Meta.Simp.ConfigCtx.noConfusionType... ok
Checking: Lean.Meta.Simp.ConfigCtx.noConfusion... ok
Checking: Lean.Meta.Simp.ConfigCtx.mk.noConfusion... ok
Checking: Lean.Meta.Simp.ConfigCtx.mk.inj... ok
Checking: Option.ite_none_right_eq_some._simp_1... ok
Checking: Option.mem_ite_none_right... ok
Checking: List.foldl_reverse... ok
Checking: List.foldr_eq_foldl_reverse... ok
Checking: UInt64.rec... ok
Checking: UInt64.casesOn... ok
Checking: UInt64.decEq.match_1... ok
Checking: UInt64.decEq._proof_1... ok
Checking: UInt64.noConfusionType... ok
Checking: UInt64.noConfusion... ok
Checking: UInt64.decEq._proof_2... ok
Checking: UInt64.decEq... ok
Checking: _private.Init.Data.Array.Basic.0.Array.idxOfAux._proof_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.idxOfAux._proof_2... ok
Checking: Array.idxOfAux... ok
Checking: HAdd.ctorIdx... ok
Checking: iff_self_or... ok
Checking: Lean.reduceCmd... ok
Checking: PNonScalar.mk.inj... ok
Checking: Char.valid... ok
Checking: Lean.Parser.Tactic.Grind.lia... ok
Checking: Insert.rec... ok
Checking: Insert.casesOn... ok
Checking: Insert.noConfusionType... ok
Checking: Insert.noConfusion... ok
Checking: Insert.mk.noConfusion... ok
Checking: Lean.calcFirstStep... ok
Checking: Lean.calcStep... ok
Checking: Lean.calcSteps... ok
Checking: Lean.convCalc_... ok
Checking: _private.Init.Prelude.0.Lean.replaceRef.match_1... ok
Checking: Lean.replaceRef... ok
Checking: Nat.mul_le_mul_left_iff... ok
Checking: getElem!_neg... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getLast!_of_getLast?.match_1_1... ok
Checking: List.getLast!_of_getLast?... ok
Checking: List.getLast!_eq_getElem!... ok
Checking: Lean.Parser.Tactic.rcasesPat.ignore... ok
Checking: Bool.beq_not_self... TIMEOUT
Checking: Nat.le_of_lt_add_one... ok
Checking: Std.Format.instCoeString... ok
Checking: ExceptCpsT.instLawfulMonad... ok
Checking: Lean.Grind.NoopConfig.ctorIdx... ok
Checking: _private.Init.Meta.Defs.0.Lean.Syntax.decodeCharLit.match_1... ok
Checking: Lean.Syntax.decodeCharLit... ok
Checking: _private.Init.PropLemmas.0.exists_prop.match_1_1... ok
Checking: _private.Init.PropLemmas.0.exists_prop.match_1_3... ok
Checking: exists_prop... ok
Checking: exists_prop._simp_1... ok
Checking: List.exists_mem_cons... ok
Checking: Nat.Linear.PolyCnstr.norm... ok
Checking: Nat.Linear.ExprCnstr.toPoly_norm_eq... ok
Checking: imp_not_self... ok
Checking: Decidable.not_imp_self... ok
Checking: Lean.Parser.Tactic.letrec... ok
Checking: Option.isSome_iff_ne_none... ok
Checking: HasEquiv.ctorIdx... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getLast?_tail.match_1_1... ok
Checking: List.getLast?_cons... ok
Checking: List.getLast?_cons_cons... ok
Checking: Nat.elimOffset... ok
Checking: List.getLast?_tail... ok
Checking: Nat.Linear.ExprCnstr.mk.injEq... ok
Checking: Classical.ofNonempty._proof_1... ok
Checking: Classical.ofNonempty... ok
Checking: Void.mk... ok
Checking: Lean.doElemWhile_:_Do_... ok
Checking: Int.instDvd... ok
Checking: Lean.Meta.EtaStructMode.ctorElimType... ok
Checking: Lean.Meta.EtaStructMode.ctorElim... ok
Checking: Lean.Meta.EtaStructMode.notClasses.elim... ok
Checking: LawfulSingleton... ok
Checking: LawfulSingleton.mk... ok
Checking: LawfulSingleton.rec... ok
Checking: LawfulSingleton.recOn... ok
Checking: Int.decLe... ok
Checking: Int.instMax... ok
Checking: Prod.map_snd... FAIL
Checking: Ne.irrefl... ok
Checking: false_of_ne... ok
Checking: ST.Out.noConfusionType... ok
Checking: ST.Out.noConfusion... ok
Checking: List.getLastD_nil... ok
Checking: _auto._@.Init.Data.Array.Basic.487995779._hygCtx._hyg.8... ok
Checking: _private.Init.Data.Array.Basic.0.Array.insertIdx.loop._unary._proof_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.insertIdx.loop._unary._proof_2... ok
Checking: Fin.val_lt_of_le... ok
Checking: _private.Init.Data.Array.Basic.0.Array.insertIdx.loop._unary._proof_3... ok
Checking: _private.Init.Data.Array.Basic.0.Array.insertIdx.loop._unary._proof_4... ok
Checking: _private.Init.Data.Array.Basic.0.Array.insertIdx.loop._unary._proof_5... ok
Checking: _private.Init.Data.Array.Basic.0.Array.insertIdx.loop._unary._proof_6... ok
Checking: _private.Init.Data.Array.Basic.0.Array.insertIdx.loop._unary._proof_7... ok
Checking: _private.Init.Data.Array.Basic.0.Array.insertIdx.loop._unary... ok
Checking: _private.Init.Data.Array.Basic.0.Array.insertIdx.loop... ok
Checking: List.length_concat... ok
Checking: Array.size_push... ok
Checking: _private.Init.Data.Array.Basic.0.Array.insertIdx._proof_1... ok
Checking: Array.insertIdx... ok
Checking: Array.insertIdxIfInBounds... ok
Checking: List.flatMap_eq_foldl... ok
Checking: List.foldl_flip_cons_eq_append... ok
Checking: List.zipIdx_cons... ok
Checking: Lean.Parser.Category.ctorIdx... ok
Checking: Lean.Parser.Category.toCtorIdx... ok
Checking: MonadReader.casesOn... ok
Checking: MonadReader.noConfusionType... ok
Checking: MonadReader.noConfusion... ok
Checking: MonadReader.mk.noConfusion... ok
Checking: _private.Init.Data.Nat.Linear.0.Nat.Linear.PolyCnstr.eq_true_of_isValid.match_1_4... ok
Checking: Nat.Linear.PolyCnstr.eq_true_of_isValid... ok
Checking: Nat.Linear.ExprCnstr.eq_true_of_isValid... ok
Checking: Lean.ParserDescr.cat.sizeOf_spec... ok
Checking: Lean.Meta.ApplyConfig.mk.inj... ok
Checking: SMul.rec... ok
Checking: SMul.casesOn... ok
Checking: SMul.noConfusionType... ok
Checking: SMul.noConfusion... ok
Checking: SMul.mk.noConfusion... ok
Checking: LawfulMonadLiftT.rec... ok
Checking: term_≍_... ok
Checking: Lean.Grind.ConfigInteractive.ctorIdx... ok
Checking: List.tail_eq_tailD... ok
Checking: List.map_const'... ok
Checking: ReaderT.run_seq... ok
Checking: dite_eq_right_iff... ok
Checking: Option.Rel... ok
Checking: Option.Rel.some... ok
Checking: Option.Rel.none... ok
Checking: Option.Rel.rec... ok
Checking: Option.Rel.casesOn... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.rel_some_some.match_1_1... ok
Checking: Option.rel_some_some... ok
Checking: Nat.repeat.match_1... ok
Checking: Nat.repeat... ok
Checking: List.get.eq_1... ok
Checking: Bool.beq_eq_decide_eq... ok
Checking: HasSSubset.ctorIdx... ok
Checking: Lean.deprecated... ok
Checking: UInt32.ofBitVec.noConfusion... ok
Checking: Array.back!... ok
Checking: Lean.Parser.Tactic.symmSaturate... ok
Checking: Lean.Module.commands... ok
Checking: MonadControl.noConfusion... ok
Checking: MonadControl.mk.noConfusion... ok
Checking: of_getElem?_eq_some... ok
Checking: Lean.Meta.Simp.Config.proj... ok
Checking: _private.Init.Data.Repr.0.Sum.repr.match_1... ok
Checking: Sum.repr... ok
Checking: instReprSum... ok
Checking: Lean.Parser.Tactic.DecideConfig.revert... ok
Checking: DoResultPRBC.return.noConfusion... ok
Checking: DoResultPRBC.return.inj... ok
Checking: List.Perm.rec... ok
Checking: List.Perm.brecOn... ok
Checking: Option.max_none_right... ok
Checking: Option.max_none_left... ok
Checking: Option.max_eq_or... ok
Checking: Lean.Parser.Tactic.Grind.withAnnotateState... ok
Checking: Lean.Parser.Tactic.mexistsMacro... ok
Checking: String.Pos.Raw.mk.sizeOf_spec... ok
Checking: instToStringProd.match_1... ok
Checking: Lean.Macro.instNonemptyMethodsRef... ok
Checking: Lean.Macro.mkMethods... ok
Checking: Lean.Macro.instInhabitedMethodsRef... ok
Checking: Lean.Parser.Tactic.mleaveMacro... ok
